,Video,Quality,Video Bytes Downloaded,Loaded Percentage,Eid,Date,Time,Operator
2896,nF8UTFHpmjE,hd1440,0.642198163861942,64.2,18mn,2025-01-18,11:24:44 AM,X
2897,nF8UTFHpmjE,hd1440,0.642198163861942,64.2,18mn,2025-01-18,11:24:43 AM,X
2898,nF8UTFHpmjE,hd1440,0.634520495872316,63.5,18mn,2025-01-18,11:24:42 AM,X
2899,nF8UTFHpmjE,hd1440,0.634520495872316,63.5,18mn,2025-01-18,11:24:41 AM,X
2900,nF8UTFHpmjE,hd1440,0.634520495872316,63.5,18mn,2025-01-18,11:24:40 AM,X
2901,nF8UTFHpmjE,hd1440,0.634520495872316,63.5,18mn,2025-01-18,11:24:39 AM,X
2902,nF8UTFHpmjE,hd1440,0.629846371614136,63.0,18mn,2025-01-18,11:24:38 AM,X
2903,nF8UTFHpmjE,hd1440,0.629846371614136,63.0,18mn,2025-01-18,11:24:37 AM,X
2904,nF8UTFHpmjE,hd1440,0.617497080235382,61.7,18mn,2025-01-18,11:24:36 AM,X
2905,nF8UTFHpmjE,hd1440,0.617497080235382,61.7,18mn,2025-01-18,11:24:35 AM,X
2906,nF8UTFHpmjE,hd1440,0.617497080235382,61.7,18mn,2025-01-18,11:24:34 AM,X
2907,nF8UTFHpmjE,hd1440,0.617497080235382,61.7,18mn,2025-01-18,11:24:33 AM,X
2908,nF8UTFHpmjE,hd1440,0.609819412245755,61.0,18mn,2025-01-18,11:24:32 AM,X
2909,nF8UTFHpmjE,hd1440,0.609819412245755,61.0,18mn,2025-01-18,11:24:31 AM,X
2910,nF8UTFHpmjE,hd1440,0.609819412245755,61.0,18mn,2025-01-18,11:24:30 AM,X
2911,nF8UTFHpmjE,hd1440,0.609819412245755,61.0,18mn,2025-01-18,11:24:29 AM,X
2912,nF8UTFHpmjE,hd1440,0.600223577693248,60.0,18mn,2025-01-18,11:24:28 AM,X
2913,nF8UTFHpmjE,hd1440,0.600223577693248,60.0,18mn,2025-01-18,11:24:27 AM,X
2914,nF8UTFHpmjE,hd1440,0.600223577693248,60.0,18mn,2025-01-18,11:24:26 AM,X
2915,nF8UTFHpmjE,hd1440,0.600223577693248,60.0,18mn,2025-01-18,11:24:25 AM,X
2916,nF8UTFHpmjE,hd1440,0.592798497477874,59.3,18mn,2025-01-18,11:24:24 AM,X
2917,nF8UTFHpmjE,hd1440,0.592798497477874,59.3,18mn,2025-01-18,11:24:23 AM,X
2918,nF8UTFHpmjE,hd1440,0.592798497477874,59.3,18mn,2025-01-18,11:24:22 AM,X
2919,nF8UTFHpmjE,hd1440,0.580446705230068,58.0,18mn,2025-01-18,11:24:21 AM,X
2920,nF8UTFHpmjE,hd1440,0.580446705230068,58.0,18mn,2025-01-18,11:24:20 AM,X
2921,nF8UTFHpmjE,hd1440,0.580446705230068,58.0,18mn,2025-01-18,11:24:19 AM,X
2922,nF8UTFHpmjE,hd1440,0.580446705230068,58.0,18mn,2025-01-18,11:24:18 AM,X
2923,nF8UTFHpmjE,hd1440,0.572769037240441,57.3,18mn,2025-01-18,11:24:17 AM,X
2924,nF8UTFHpmjE,hd1440,0.572769037240441,57.3,18mn,2025-01-18,11:24:16 AM,X
2925,nF8UTFHpmjE,hd1440,0.572769037240441,57.3,18mn,2025-01-18,11:24:15 AM,X
2926,nF8UTFHpmjE,hd1440,0.572769037240441,57.3,18mn,2025-01-18,11:24:14 AM,X
2927,nF8UTFHpmjE,hd1440,0.564091021630017,56.4,18mn,2025-01-18,11:24:13 AM,X
2928,nF8UTFHpmjE,hd1440,0.564091021630017,56.4,18mn,2025-01-18,11:24:12 AM,X
2929,nF8UTFHpmjE,hd1440,0.564091021630017,56.4,18mn,2025-01-18,11:24:11 AM,X
2930,nF8UTFHpmjE,hd1440,0.564091021630017,56.4,18mn,2025-01-18,11:24:10 AM,X
2931,nF8UTFHpmjE,hd1440,0.559501926919605,56.0,18mn,2025-01-18,11:24:09 AM,X
2932,nF8UTFHpmjE,hd1440,0.555748122472559,55.6,18mn,2025-01-18,11:24:08 AM,X
2933,nF8UTFHpmjE,hd1440,0.546234816598768,54.6,18mn,2025-01-18,11:24:07 AM,X
2934,nF8UTFHpmjE,hd1440,0.546234816598768,54.6,18mn,2025-01-18,11:24:06 AM,X
2935,nF8UTFHpmjE,hd1440,0.546234816598768,54.6,18mn,2025-01-18,11:24:05 AM,X
2936,nF8UTFHpmjE,hd1440,0.546234816598768,54.6,18mn,2025-01-18,11:24:04 AM,X
2937,nF8UTFHpmjE,hd1440,0.539389938003456,53.9,18mn,2025-01-18,11:24:03 AM,X
2938,nF8UTFHpmjE,hd1440,0.539389938003456,53.9,18mn,2025-01-18,11:24:02 AM,X
2939,nF8UTFHpmjE,hd1440,0.539389938003456,53.9,18mn,2025-01-18,11:24:01 AM,X
2940,nF8UTFHpmjE,hd1440,0.539389938003456,53.9,18mn,2025-01-18,11:24:00 AM,X
2941,nF8UTFHpmjE,hd1440,0.531047038845999,53.1,18mn,2025-01-18,11:23:59 AM,X
2942,nF8UTFHpmjE,hd1440,0.531047038845999,53.1,18mn,2025-01-18,11:23:58 AM,X
2943,nF8UTFHpmjE,hd1440,0.531047038845999,53.1,18mn,2025-01-18,11:23:57 AM,X
2944,nF8UTFHpmjE,hd1440,0.520615914030126,52.1,18mn,2025-01-18,11:23:56 AM,X
2945,nF8UTFHpmjE,hd1440,0.520615914030126,52.1,18mn,2025-01-18,11:23:55 AM,X
2946,nF8UTFHpmjE,hd1440,0.518697747467245,51.9,18mn,2025-01-18,11:23:54 AM,X
2947,nF8UTFHpmjE,hd1440,0.518697747467245,51.9,18mn,2025-01-18,11:23:53 AM,X
2948,nF8UTFHpmjE,hd1440,0.512855717361783,51.3,18mn,2025-01-18,11:23:52 AM,X
2949,nF8UTFHpmjE,hd1440,0.512855717361783,51.3,18mn,2025-01-18,11:23:51 AM,X
2950,nF8UTFHpmjE,hd1440,0.512855717361783,51.3,18mn,2025-01-18,11:23:50 AM,X
2951,nF8UTFHpmjE,hd1440,0.502342063867194,50.2,18mn,2025-01-18,11:23:49 AM,X
2952,nF8UTFHpmjE,hd1440,0.502342063867194,50.2,18mn,2025-01-18,11:23:48 AM,X
2953,nF8UTFHpmjE,hd1440,0.502342063867194,50.2,18mn,2025-01-18,11:23:47 AM,X
2954,nF8UTFHpmjE,hd1440,0.502342063867194,50.2,18mn,2025-01-18,11:23:46 AM,X
2955,nF8UTFHpmjE,hd1440,0.493996663840685,49.4,18mn,2025-01-18,11:23:45 AM,X
2956,nF8UTFHpmjE,hd1440,0.493996663840685,49.4,18mn,2025-01-18,11:23:44 AM,X
2957,nF8UTFHpmjE,hd1440,0.493996663840685,49.4,18mn,2025-01-18,11:23:43 AM,X
2958,nF8UTFHpmjE,hd1440,0.493996663840685,49.4,18mn,2025-01-18,11:23:42 AM,X
2959,nF8UTFHpmjE,hd1440,0.482647720082729,48.3,18mn,2025-01-18,11:23:41 AM,X
2960,nF8UTFHpmjE,hd1440,0.482647720082729,48.3,18mn,2025-01-18,11:23:40 AM,X
2961,nF8UTFHpmjE,hd1440,0.481647372461931,48.2,18mn,2025-01-18,11:23:39 AM,X
2962,nF8UTFHpmjE,hd1440,0.474887523414387,47.5,18mn,2025-01-18,11:23:38 AM,X
2963,nF8UTFHpmjE,hd1440,0.474887523414387,47.5,18mn,2025-01-18,11:23:37 AM,X
2964,nF8UTFHpmjE,hd1440,0.474887523414387,47.5,18mn,2025-01-18,11:23:36 AM,X
2965,nF8UTFHpmjE,hd1440,0.469298081083176,46.9,18mn,2025-01-18,11:23:35 AM,X
2966,nF8UTFHpmjE,hd1440,0.469298081083176,46.9,18mn,2025-01-18,11:23:34 AM,X
2967,nF8UTFHpmjE,hd1440,0.469298081083176,46.9,18mn,2025-01-18,11:23:33 AM,X
2968,nF8UTFHpmjE,hd1440,0.458031666003936,45.8,18mn,2025-01-18,11:23:32 AM,X
2969,nF8UTFHpmjE,hd1440,0.458031666003936,45.8,18mn,2025-01-18,11:23:31 AM,X
2970,nF8UTFHpmjE,hd1440,0.458031666003936,45.8,18mn,2025-01-18,11:23:30 AM,X
2971,nF8UTFHpmjE,hd1440,0.451106759598961,45.1,18mn,2025-01-18,11:23:29 AM,X
2972,nF8UTFHpmjE,hd1440,0.451106759598961,45.1,18mn,2025-01-18,11:23:28 AM,X
2973,nF8UTFHpmjE,hd1440,0.451106759598961,45.1,18mn,2025-01-18,11:23:27 AM,X
2974,nF8UTFHpmjE,hd1440,0.451106759598961,45.1,18mn,2025-01-18,11:23:26 AM,X
2975,nF8UTFHpmjE,hd1440,0.444596997456616,44.5,18mn,2025-01-18,11:23:25 AM,X
2976,nF8UTFHpmjE,hd1440,0.444596997456616,44.5,18mn,2025-01-18,11:23:24 AM,X
2977,nF8UTFHpmjE,hd1440,0.444596997456616,44.5,18mn,2025-01-18,11:23:23 AM,X
2978,nF8UTFHpmjE,hd1440,0.435083691582825,43.5,18mn,2025-01-18,11:23:22 AM,X
2979,nF8UTFHpmjE,hd1440,0.435083691582825,43.5,18mn,2025-01-18,11:23:21 AM,X
2980,nF8UTFHpmjE,hd1440,0.432247706077862,43.2,18mn,2025-01-18,11:23:20 AM,X
2981,nF8UTFHpmjE,hd1440,0.432247706077862,43.2,18mn,2025-01-18,11:23:19 AM,X
2982,nF8UTFHpmjE,hd1440,0.426490705520168,42.6,18mn,2025-01-18,11:23:18 AM,X
2983,nF8UTFHpmjE,hd1440,0.426490705520168,42.6,18mn,2025-01-18,11:23:17 AM,X
2984,nF8UTFHpmjE,hd1440,0.426490705520168,42.6,18mn,2025-01-18,11:23:16 AM,X
2985,nF8UTFHpmjE,hd1440,0.419898414699108,42.0,18mn,2025-01-18,11:23:15 AM,X
2986,nF8UTFHpmjE,hd1440,0.419898414699108,42.0,18mn,2025-01-18,11:23:14 AM,X
2987,nF8UTFHpmjE,hd1440,0.419898414699108,42.0,18mn,2025-01-18,11:23:13 AM,X
2988,nF8UTFHpmjE,hd1440,0.408549470941152,40.9,18mn,2025-01-18,11:23:12 AM,X
2989,nF8UTFHpmjE,hd1440,0.408549470941152,40.9,18mn,2025-01-18,11:23:11 AM,X
2990,nF8UTFHpmjE,hd1440,0.408549470941152,40.9,18mn,2025-01-18,11:23:10 AM,X
2991,nF8UTFHpmjE,hd1440,0.407549123320354,40.8,18mn,2025-01-18,11:23:09 AM,X
2992,nF8UTFHpmjE,hd1440,0.40078927427281,40.1,18mn,2025-01-18,11:23:08 AM,X
2993,nF8UTFHpmjE,hd1440,0.40078927427281,40.1,18mn,2025-01-18,11:23:07 AM,X
2994,nF8UTFHpmjE,hd1440,0.40078927427281,40.1,18mn,2025-01-18,11:23:06 AM,X
2995,nF8UTFHpmjE,hd1440,0.395197331072548,39.5,18mn,2025-01-18,11:23:05 AM,X
2996,nF8UTFHpmjE,hd1440,0.395197331072548,39.5,18mn,2025-01-18,11:23:04 AM,X
2997,nF8UTFHpmjE,hd1440,0.395197331072548,39.5,18mn,2025-01-18,11:23:03 AM,X
2998,nF8UTFHpmjE,hd1440,0.382930568372509,38.3,18mn,2025-01-18,11:23:02 AM,X
2999,nF8UTFHpmjE,hd1440,0.382930568372509,38.3,18mn,2025-01-18,11:23:01 AM,X
3000,nF8UTFHpmjE,hd1440,0.382848039693794,38.3,18mn,2025-01-18,11:23:00 AM,X
3001,nF8UTFHpmjE,hd1440,0.382848039693794,38.3,18mn,2025-01-18,11:22:59 AM,X
3002,nF8UTFHpmjE,hd1440,0.376673394004417,37.7,18mn,2025-01-18,11:22:58 AM,X
3003,nF8UTFHpmjE,hd1440,0.376673394004417,37.7,18mn,2025-01-18,11:22:57 AM,X
3004,nF8UTFHpmjE,hd1440,0.376673394004417,37.7,18mn,2025-01-18,11:22:56 AM,X
3005,nF8UTFHpmjE,hd1440,0.37049874831504,37.0,18mn,2025-01-18,11:22:55 AM,X
3006,nF8UTFHpmjE,hd1440,0.37049874831504,37.0,18mn,2025-01-18,11:22:54 AM,X
3007,nF8UTFHpmjE,hd1440,0.37049874831504,37.0,18mn,2025-01-18,11:22:53 AM,X
3008,nF8UTFHpmjE,hd1440,0.358231985615001,35.8,18mn,2025-01-18,11:22:52 AM,X
3009,nF8UTFHpmjE,hd1440,0.358231985615001,35.8,18mn,2025-01-18,11:22:51 AM,X
3010,nF8UTFHpmjE,hd1440,0.358146956067233,35.8,18mn,2025-01-18,11:22:50 AM,X
3011,nF8UTFHpmjE,hd1440,0.358146956067233,35.8,18mn,2025-01-18,11:22:49 AM,X
3012,nF8UTFHpmjE,hd1440,0.351387107019689,35.1,18mn,2025-01-18,11:22:48 AM,X
3013,nF8UTFHpmjE,hd1440,0.351387107019689,35.1,18mn,2025-01-18,11:22:47 AM,X
3014,nF8UTFHpmjE,hd1440,0.351387107019689,35.1,18mn,2025-01-18,11:22:46 AM,X
3015,nF8UTFHpmjE,hd1440,0.345797664688479,34.6,18mn,2025-01-18,11:22:45 AM,X
3016,nF8UTFHpmjE,hd1440,0.345797664688479,34.6,18mn,2025-01-18,11:22:44 AM,X
3017,nF8UTFHpmjE,hd1440,0.345797664688479,34.6,18mn,2025-01-18,11:22:43 AM,X
3018,nF8UTFHpmjE,hd1440,0.336284358814688,33.6,18mn,2025-01-18,11:22:42 AM,X
3019,nF8UTFHpmjE,hd1440,0.336284358814688,33.6,18mn,2025-01-18,11:22:41 AM,X
3020,nF8UTFHpmjE,hd1440,0.336284358814688,33.6,18mn,2025-01-18,11:22:40 AM,X
3021,nF8UTFHpmjE,hd1440,0.336284358814688,33.6,18mn,2025-01-18,11:22:39 AM,X
3022,nF8UTFHpmjE,hd1440,0.326773553809949,32.7,18mn,2025-01-18,11:22:38 AM,X
3023,nF8UTFHpmjE,hd1440,0.326773553809949,32.7,18mn,2025-01-18,11:22:37 AM,X
3024,nF8UTFHpmjE,hd1440,0.326773553809949,32.7,18mn,2025-01-18,11:22:36 AM,X
3025,nF8UTFHpmjE,hd1440,0.325115477628476,32.5,18mn,2025-01-18,11:22:35 AM,X
3026,nF8UTFHpmjE,hd1440,0.321099081930971,32.1,18mn,2025-01-18,11:22:34 AM,X
3027,nF8UTFHpmjE,hd1440,0.321099081930971,32.1,18mn,2025-01-18,11:22:33 AM,X
3028,nF8UTFHpmjE,hd1440,0.321099081930971,32.1,18mn,2025-01-18,11:22:32 AM,X
3029,nF8UTFHpmjE,hd1440,0.321099081930971,32.1,18mn,2025-01-18,11:22:31 AM,X
3030,nF8UTFHpmjE,hd1440,0.321099081930971,32.1,18mn,2025-01-18,11:22:30 AM,X
3031,nF8UTFHpmjE,hd1440,0.308747289683165,30.9,18mn,2025-01-18,11:22:29 AM,X
3032,nF8UTFHpmjE,hd1440,0.308747289683165,30.9,18mn,2025-01-18,11:22:28 AM,X
3033,nF8UTFHpmjE,hd1440,0.308747289683165,30.9,18mn,2025-01-18,11:22:27 AM,X
3034,nF8UTFHpmjE,hd1440,0.308747289683165,30.9,18mn,2025-01-18,11:22:26 AM,X
3035,nF8UTFHpmjE,hd1440,0.308747289683165,30.9,18mn,2025-01-18,11:22:25 AM,X
3036,nF8UTFHpmjE,hd1440,0.296397998304411,29.6,18mn,2025-01-18,11:22:24 AM,X
3037,nF8UTFHpmjE,hd1440,0.296397998304411,29.6,18mn,2025-01-18,11:22:23 AM,X
3038,nF8UTFHpmjE,hd1440,0.292391606083114,29.2,18mn,2025-01-18,11:22:22 AM,X
3039,nF8UTFHpmjE,hd1440,0.292391606083114,29.2,18mn,2025-01-18,11:22:21 AM,X
3040,nF8UTFHpmjE,hd1440,0.292391606083114,29.2,18mn,2025-01-18,11:22:20 AM,X
3041,nF8UTFHpmjE,hd1440,0.284048706925657,28.4,18mn,2025-01-18,11:22:19 AM,X
3042,nF8UTFHpmjE,hd1440,0.284048706925657,28.4,18mn,2025-01-18,11:22:18 AM,X
3043,nF8UTFHpmjE,hd1440,0.274535401051866,27.5,18mn,2025-01-18,11:22:17 AM,X
3044,nF8UTFHpmjE,hd1440,0.274535401051866,27.5,18mn,2025-01-18,11:22:16 AM,X
3045,nF8UTFHpmjE,hd1440,0.274535401051866,27.5,18mn,2025-01-18,11:22:15 AM,X
3046,nF8UTFHpmjE,hd1440,0.271699415546903,27.2,18mn,2025-01-18,11:22:14 AM,X
3047,nF8UTFHpmjE,hd1440,0.266775204383523,26.7,18mn,2025-01-18,11:22:13 AM,X
3048,nF8UTFHpmjE,hd1440,0.266775204383523,26.7,18mn,2025-01-18,11:22:12 AM,X
3049,nF8UTFHpmjE,hd1440,0.266775204383523,26.7,18mn,2025-01-18,11:22:11 AM,X
3050,nF8UTFHpmjE,hd1440,0.259347623299096,25.9,18mn,2025-01-18,11:22:10 AM,X
3051,nF8UTFHpmjE,hd1440,0.259347623299096,25.9,18mn,2025-01-18,11:22:09 AM,X
3052,nF8UTFHpmjE,hd1440,0.259347623299096,25.9,18mn,2025-01-18,11:22:08 AM,X
3053,nF8UTFHpmjE,hd1440,0.248666411578023,24.9,18mn,2025-01-18,11:22:07 AM,X
3054,nF8UTFHpmjE,hd1440,0.248666411578023,24.9,18mn,2025-01-18,11:22:06 AM,X
3055,nF8UTFHpmjE,hd1440,0.248666411578023,24.9,18mn,2025-01-18,11:22:05 AM,X
3056,nF8UTFHpmjE,hd1440,0.242991939699045,24.3,18mn,2025-01-18,11:22:04 AM,X
3057,nF8UTFHpmjE,hd1440,0.241156301814881,24.1,18mn,2025-01-18,11:22:03 AM,X
3058,nF8UTFHpmjE,hd1440,0.241156301814881,24.1,18mn,2025-01-18,11:22:02 AM,X
3059,nF8UTFHpmjE,hd1440,0.241156301814881,24.1,18mn,2025-01-18,11:22:01 AM,X
3060,nF8UTFHpmjE,hd1440,0.241156301814881,24.1,18mn,2025-01-18,11:22:00 AM,X
3061,nF8UTFHpmjE,hd1440,0.234649040541588,23.5,18mn,2025-01-18,11:21:59 AM,X
3062,nF8UTFHpmjE,hd1440,0.234649040541588,23.5,18mn,2025-01-18,11:21:58 AM,X
3063,nF8UTFHpmjE,hd1440,0.225135734667797,22.5,18mn,2025-01-18,11:21:57 AM,X
3064,nF8UTFHpmjE,hd1440,0.225135734667797,22.5,18mn,2025-01-18,11:21:56 AM,X
3065,nF8UTFHpmjE,hd1440,0.225135734667797,22.5,18mn,2025-01-18,11:21:55 AM,X
3066,nF8UTFHpmjE,hd1440,0.222299749162834,22.2,18mn,2025-01-18,11:21:54 AM,X
3067,nF8UTFHpmjE,hd1440,0.217375537999455,21.7,18mn,2025-01-18,11:21:53 AM,X
3068,nF8UTFHpmjE,hd1440,0.217375537999455,21.7,18mn,2025-01-18,11:21:52 AM,X
3069,nF8UTFHpmjE,hd1440,0.217375537999455,21.7,18mn,2025-01-18,11:21:51 AM,X
3070,nF8UTFHpmjE,hd1440,0.217375537999455,21.7,18mn,2025-01-18,11:21:50 AM,X
3071,nF8UTFHpmjE,hd1440,0.209947956915028,21.0,18mn,2025-01-18,11:21:49 AM,X
3072,nF8UTFHpmjE,hd1440,0.209947956915028,21.0,18mn,2025-01-18,11:21:48 AM,X
3073,nF8UTFHpmjE,hd1440,0.209947956915028,21.0,18mn,2025-01-18,11:21:47 AM,X
3074,nF8UTFHpmjE,hd1440,0.199851948552122,20.0,18mn,2025-01-18,11:21:46 AM,X
3075,nF8UTFHpmjE,hd1440,0.199851948552122,20.0,18mn,2025-01-18,11:21:45 AM,X
3076,nF8UTFHpmjE,hd1440,0.197598665536274,19.8,18mn,2025-01-18,11:21:44 AM,X
3077,nF8UTFHpmjE,hd1440,0.197598665536274,19.8,18mn,2025-01-18,11:21:43 AM,X
3078,nF8UTFHpmjE,hd1440,0.191756635430812,19.2,18mn,2025-01-18,11:21:42 AM,X
3079,nF8UTFHpmjE,hd1440,0.191756635430812,19.2,18mn,2025-01-18,11:21:41 AM,X
3080,nF8UTFHpmjE,hd1440,0.191756635430812,19.2,18mn,2025-01-18,11:21:40 AM,X
3081,nF8UTFHpmjE,hd1440,0.18399643876247,18.4,18mn,2025-01-18,11:21:39 AM,X
3082,nF8UTFHpmjE,hd1440,0.18399643876247,18.4,18mn,2025-01-18,11:21:38 AM,X
3083,nF8UTFHpmjE,hd1440,0.18399643876247,18.4,18mn,2025-01-18,11:21:37 AM,X
3084,nF8UTFHpmjE,hd1440,0.173482785267881,17.3,18mn,2025-01-18,11:21:36 AM,X
3085,nF8UTFHpmjE,hd1440,0.173482785267881,17.3,18mn,2025-01-18,11:21:35 AM,X
3086,nF8UTFHpmjE,hd1440,0.172897581909714,17.3,18mn,2025-01-18,11:21:34 AM,X
3087,nF8UTFHpmjE,hd1440,0.172897581909714,17.3,18mn,2025-01-18,11:21:33 AM,X
3088,nF8UTFHpmjE,hd1440,0.172897581909714,17.3,18mn,2025-01-18,11:21:32 AM,X
3089,nF8UTFHpmjE,hd1440,0.172897581909714,17.3,18mn,2025-01-18,11:21:31 AM,X
3090,nF8UTFHpmjE,hd1440,0.163384276035922,16.3,18mn,2025-01-18,11:21:30 AM,X
3091,nF8UTFHpmjE,hd1440,0.163384276035922,16.3,18mn,2025-01-18,11:21:29 AM,X
3092,nF8UTFHpmjE,hd1440,0.163384276035922,16.3,18mn,2025-01-18,11:21:28 AM,X
3093,nF8UTFHpmjE,hd1440,0.16054829053096,16.1,18mn,2025-01-18,11:21:27 AM,X
3094,nF8UTFHpmjE,hd1440,0.153788441483416,15.4,18mn,2025-01-18,11:21:26 AM,X
3095,nF8UTFHpmjE,hd1440,0.153788441483416,15.4,18mn,2025-01-18,11:21:25 AM,X
3096,nF8UTFHpmjE,hd1440,0.153788441483416,15.4,18mn,2025-01-18,11:21:24 AM,X
3097,nF8UTFHpmjE,hd1440,0.14469528161036,14.5,18mn,2025-01-18,11:21:23 AM,X
3098,nF8UTFHpmjE,hd1440,0.14469528161036,14.5,18mn,2025-01-18,11:21:22 AM,X
3099,nF8UTFHpmjE,hd1440,0.14469528161036,14.5,18mn,2025-01-18,11:21:21 AM,X
3100,nF8UTFHpmjE,hd1440,0.14469528161036,14.5,18mn,2025-01-18,11:21:20 AM,X
3101,nF8UTFHpmjE,hd1440,0.14469528161036,14.5,18mn,2025-01-18,11:21:19 AM,X
3102,nF8UTFHpmjE,hd1440,0.135849707773451,13.6,18mn,2025-01-18,11:21:18 AM,X
3103,nF8UTFHpmjE,hd1440,0.135849707773451,13.6,18mn,2025-01-18,11:21:17 AM,X
3104,nF8UTFHpmjE,hd1440,0.135849707773451,13.6,18mn,2025-01-18,11:21:16 AM,X
3105,nF8UTFHpmjE,hd1440,0.127254220841743,12.7,18mn,2025-01-18,11:21:15 AM,X
3106,nF8UTFHpmjE,hd1440,0.127254220841743,12.7,18mn,2025-01-18,11:21:14 AM,X
3107,nF8UTFHpmjE,hd1440,0.127254220841743,12.7,18mn,2025-01-18,11:21:13 AM,X
3108,nF8UTFHpmjE,hd1440,0.118573704362266,11.9,18mn,2025-01-18,11:21:12 AM,X
3109,nF8UTFHpmjE,hd1440,0.118573704362266,11.9,18mn,2025-01-18,11:21:11 AM,X
3110,nF8UTFHpmjE,hd1440,0.118573704362266,11.9,18mn,2025-01-18,11:21:10 AM,X
3111,nF8UTFHpmjE,hd1440,0.118573704362266,11.9,18mn,2025-01-18,11:21:09 AM,X
3112,nF8UTFHpmjE,hd1440,0.111148624146891,11.1,18mn,2025-01-18,11:21:08 AM,X
3113,nF8UTFHpmjE,hd1440,0.111148624146891,11.1,18mn,2025-01-18,11:21:07 AM,X
3114,nF8UTFHpmjE,hd1440,0.111148624146891,11.1,18mn,2025-01-18,11:21:06 AM,X
3115,nF8UTFHpmjE,hd1440,0.100717499331018,10.1,18mn,2025-01-18,11:21:05 AM,X
3116,nF8UTFHpmjE,hd1440,0.100717499331018,10.1,18mn,2025-01-18,11:21:04 AM,X
3117,nF8UTFHpmjE,hd1440,0.100717499331018,10.1,18mn,2025-01-18,11:21:03 AM,X
3118,nF8UTFHpmjE,hd1440,0.0929573026626753,9.3,18mn,2025-01-18,11:21:02 AM,X
3119,nF8UTFHpmjE,hd1440,0.0929573026626753,9.3,18mn,2025-01-18,11:21:01 AM,X
3120,nF8UTFHpmjE,hd1440,0.0864500413893828,8.6,18mn,2025-01-18,11:21:00 AM,X
3121,nF8UTFHpmjE,hd1440,0.0760189165735093,7.6,18mn,2025-01-18,11:20:59 AM,X
3122,nF8UTFHpmjE,hd1440,0.0760189165735093,7.6,18mn,2025-01-18,11:20:58 AM,X
3123,nF8UTFHpmjE,hd1440,0.0682562190361151,6.8,18mn,2025-01-18,11:20:57 AM,X
3124,nF8UTFHpmjE,hd1440,0.0682562190361151,6.8,18mn,2025-01-18,11:20:56 AM,X
3125,nF8UTFHpmjE,hd1440,0.0617489577628226,6.2,18mn,2025-01-18,11:20:55 AM,X
3126,nF8UTFHpmjE,hd1440,0.0540712897731962,5.4,18mn,2025-01-18,11:20:54 AM,X
3127,nF8UTFHpmjE,hd1440,0.0540712897731962,5.4,18mn,2025-01-18,11:20:53 AM,X
3128,nF8UTFHpmjE,hd1440,0.0370503750053144,3.7,18mn,2025-01-18,11:20:52 AM,X
3129,nF8UTFHpmjE,hd1440,0.0246985827575082,2.5,18mn,2025-01-18,11:20:51 AM,X
3130,nF8UTFHpmjE,hd1440,0.0,0.0,18mn,2025-01-18,11:20:50 AM,X
5540,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:38 PM,X
5541,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:37 PM,X
5542,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:36 PM,X
5543,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:35 PM,X
5544,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:34 PM,X
5545,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:33 PM,X
5546,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:32 PM,X
5547,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:31 PM,X
5548,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:30 PM,X
5549,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:29 PM,X
5550,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:28 PM,X
5551,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:27 PM,X
5552,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:26 PM,X
5553,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:25 PM,X
5554,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:24 PM,X
5555,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:23 PM,X
5556,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:22 PM,X
5557,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:21 PM,X
5558,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:20 PM,X
5559,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:19 PM,X
5560,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:18 PM,X
5561,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:17 PM,X
5562,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:16 PM,X
5563,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:15 PM,X
5564,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:14 PM,X
5565,KGerjHMa90s,hd1440,1.0,100.0,8md4,2024-12-08,01:57:13 PM,X
