Timestamp,Longitude,Latitude,NetworkTech,NetworkMode,Level,Qual,SNR,DL_bitrate,Operatorname,SourceFile
2025.05.19_10.40.50,-90.160883,29.958125,5G,5G NSA,-82,-11,33.0,1952,Y,vm32
2025.05.19_10.40.51,-90.160883,29.958125,5G,5G NSA,-82,-11,33.0,41367,Y,vm32
2025.05.19_10.40.51,-90.160717,29.958183,5G,5G NSA,-82,-11,33.0,41367,Y,vm32
2025.05.19_10.40.52,-90.160717,29.958183,5G,5G NSA,-82,-11,33.0,4,Y,vm32
2025.05.19_10.40.52,-90.160549,29.95824,5G,5G NSA,-82,-11,33.0,4,Y,vm32
2025.05.19_10.40.53,-90.160549,29.95824,5G,5G NSA,-82,-11,33.0,3,Y,vm32
2025.05.19_10.40.53,-90.160391,29.958295,5G,5G NSA,-82,-11,33.0,3,Y,vm32
2025.05.19_10.40.54,-90.160391,29.958295,5G,5G NSA,-83,-11,30.0,3,Y,vm32
2025.05.19_10.40.54,-90.160221,29.958352,5G,5G NSA,-83,-11,30.0,3,Y,vm32
2025.05.19_10.40.55,-90.160221,29.958352,5G,5G NSA,-83,-11,30.0,33207,Y,vm32
2025.05.19_10.40.55,-90.160052,29.958405,5G,5G NSA,-83,-11,30.0,33207,Y,vm32
2025.05.19_10.40.56,-90.160052,29.958405,5G,5G NSA,-83,-11,30.0,8080,Y,vm32
2025.05.19_10.40.56,-90.159891,29.958467,5G,5G NSA,-83,-11,30.0,8080,Y,vm32
2025.05.19_10.40.57,-90.159891,29.958467,5G,5G NSA,-81,-11,33.0,4,Y,vm32
2025.05.19_10.40.57,-90.159729,29.958528,5G,5G NSA,-81,-11,33.0,4,Y,vm32
2025.05.19_10.40.58,-90.159729,29.958528,5G,5G NSA,-81,-11,33.0,4,Y,vm32
2025.05.19_10.40.58,-90.159567,29.958582,5G,5G NSA,-81,-11,33.0,4,Y,vm32
2025.05.19_10.40.59,-90.159567,29.958582,5G,5G NSA,-81,-11,33.0,3,Y,vm32
2025.05.19_10.40.59,-90.159402,29.95863,5G,5G NSA,-81,-11,33.0,3,Y,vm32
2025.05.19_10.41.00,-90.159402,29.95863,5G,5G NSA,-83,-11,32.0,3,Y,vm32
2025.05.19_10.41.00,-90.159231,29.958679,5G,5G NSA,-83,-11,32.0,3,Y,vm32
2025.05.19_10.41.01,-90.159231,29.958679,5G,5G NSA,-83,-11,32.0,4771,Y,vm32
2025.05.19_10.41.01,-90.159066,29.958734,5G,5G NSA,-83,-11,32.0,4771,Y,vm32
2025.05.19_10.41.02,-90.159066,29.958734,5G,5G NSA,-83,-11,32.0,20359,Y,vm32
2025.05.19_10.41.02,-90.158899,29.958787,5G,5G NSA,-83,-11,32.0,20359,Y,vm32
2025.05.19_10.41.03,-90.158899,29.958787,5G,5G NSA,-83,-11,32.0,4,Y,vm32
2025.05.19_10.41.03,-90.158736,29.958841,5G,5G NSA,-83,-11,32.0,4,Y,vm32
2025.05.19_10.41.04,-90.158736,29.958841,5G,5G NSA,-83,-11,32.0,3,Y,vm32
2025.05.19_10.41.04,-90.158571,29.958893,5G,5G NSA,-83,-11,32.0,3,Y,vm32
2025.05.19_10.41.05,-90.158571,29.958893,5G,5G NSA,-83,-11,32.0,3,Y,vm32
2025.05.19_10.41.05,-90.158409,29.958946,5G,5G NSA,-83,-11,32.0,3,Y,vm32
2025.05.19_10.41.06,-90.158409,29.958946,5G,5G NSA,-83,-11,32.0,42875,Y,vm32
2025.05.19_10.41.06,-90.158254,29.958994,5G,5G NSA,-83,-11,32.0,42875,Y,vm32
2025.05.19_10.41.07,-90.158254,29.958994,5G,5G NSA,-83,-11,32.0,3,Y,vm32
2025.05.19_10.41.07,-90.15808,29.95904,5G,5G NSA,-83,-11,32.0,3,Y,vm32
2025.05.19_10.41.08,-90.15808,29.95904,5G,5G NSA,-76,-11,32.0,4,Y,vm32
2025.05.19_10.41.08,-90.157915,29.95908,5G,5G NSA,-76,-11,32.0,4,Y,vm32
2025.05.19_10.41.09,-90.157915,29.95908,5G,5G NSA,-76,-11,32.0,4,Y,vm32
2025.05.19_10.41.09,-90.157747,29.959115,5G,5G NSA,-76,-11,32.0,4,Y,vm32
2025.05.19_10.41.10,-90.157747,29.959115,5G,5G NSA,-76,-11,32.0,36076,Y,vm32
2025.05.19_10.41.10,-90.15759,29.959146,5G,5G NSA,-76,-11,32.0,36076,Y,vm32
2025.05.19_10.41.11,-90.15759,29.959146,5G,5G NSA,-76,-11,32.0,3,Y,vm32
2025.05.19_10.41.11,-90.157429,29.959185,5G,5G NSA,-76,-11,32.0,3,Y,vm32
2025.05.19_10.41.12,-90.157429,29.959185,5G,5G NSA,-83,-11,29.0,5,Y,vm32
2025.05.19_10.41.12,-90.157276,29.959223,5G,5G NSA,-83,-11,29.0,5,Y,vm32
2025.05.19_10.41.13,-90.157276,29.959223,5G,5G NSA,-83,-11,29.0,22041,Y,vm32
2025.05.19_10.41.13,-90.157136,29.959267,5G,5G NSA,-83,-11,29.0,22041,Y,vm32
2025.05.19_10.41.14,-90.157136,29.959267,5G,5G NSA,-83,-11,29.0,26,Y,vm32
2025.05.19_10.41.14,-90.15699,29.959308,5G,5G NSA,-83,-11,29.0,26,Y,vm32
2025.05.19_10.41.15,-90.15699,29.959308,5G,5G NSA,-82,-11,28.0,3,Y,vm32
2025.05.19_10.41.15,-90.156844,29.959347,5G,5G NSA,-82,-11,28.0,3,Y,vm32
2025.05.19_10.41.16,-90.156844,29.959347,5G,5G NSA,-82,-11,28.0,14775,Y,vm32
2025.05.19_10.41.16,-90.156697,29.959388,5G,5G NSA,-82,-11,28.0,14775,Y,vm32
2025.05.19_10.41.17,-90.156697,29.959388,5G,5G NSA,-82,-11,28.0,27075,Y,vm32
2025.05.19_10.41.17,-90.156549,29.959421,5G,5G NSA,-82,-11,28.0,27075,Y,vm32
2025.05.19_10.41.18,-90.156549,29.959421,5G,5G NSA,-83,-11,25.0,3,Y,vm32
2025.05.19_10.41.18,-90.156403,29.959462,5G,5G NSA,-83,-11,25.0,3,Y,vm32
2025.05.19_10.41.19,-90.156403,29.959462,5G,5G NSA,-83,-11,25.0,1702,Y,vm32
2025.05.19_10.41.19,-90.156241,29.959494,5G,5G NSA,-83,-11,25.0,1702,Y,vm32
2025.05.19_10.41.20,-90.156241,29.959494,5G,5G NSA,-83,-11,25.0,40254,Y,vm32
2025.05.19_10.41.20,-90.156092,29.959526,5G,5G NSA,-83,-11,25.0,40254,Y,vm32
2025.05.19_10.41.21,-90.156092,29.959526,5G,5G NSA,-78,-11,28.0,3,Y,vm32
2025.05.19_10.41.21,-90.155938,29.959558,5G,5G NSA,-78,-11,28.0,3,Y,vm32
2025.05.19_10.41.22,-90.155938,29.959558,5G,5G NSA,-78,-11,28.0,3,Y,vm32
2025.05.19_10.41.22,-90.155785,29.959587,5G,5G NSA,-78,-11,28.0,3,Y,vm32
2025.05.19_10.41.23,-90.155785,29.959587,5G,5G NSA,-78,-11,28.0,39748,Y,vm32
2025.05.19_10.41.23,-90.155626,29.959634,5G,5G NSA,-78,-11,28.0,39748,Y,vm32
2025.05.19_10.41.24,-90.155626,29.959634,5G,5G NSA,-78,-11,28.0,41,Y,vm32
2025.05.19_10.41.24,-90.155485,29.95968,5G,5G NSA,-78,-11,28.0,41,Y,vm32
2025.05.19_10.41.25,-90.155485,29.95968,5G,5G NSA,-78,-11,28.0,2,Y,vm32
2025.05.19_10.41.25,-90.155358,29.95974,5G,5G NSA,-78,-11,28.0,2,Y,vm32
2025.05.19_10.41.26,-90.155358,29.95974,5G,5G NSA,-78,-11,28.0,41276,Y,vm32
2025.05.19_10.41.26,-90.155235,29.959803,5G,5G NSA,-78,-11,28.0,41276,Y,vm32
2025.05.19_10.41.27,-90.155235,29.959803,5G,5G NSA,-78,-11,28.0,3,Y,vm32
2025.05.19_10.41.27,-90.155108,29.959864,5G,5G NSA,-78,-11,28.0,3,Y,vm32
2025.05.19_10.41.28,-90.155108,29.959864,5G,5G NSA,-87,-11,21.0,1,Y,vm32
2025.05.19_10.41.28,-90.15498,29.959916,5G,5G NSA,-87,-11,21.0,1,Y,vm32
2025.05.19_10.41.29,-90.15498,29.959916,5G,5G NSA,-87,-11,21.0,37881,Y,vm32
2025.05.19_10.41.29,-90.154838,29.959957,5G,5G NSA,-87,-11,21.0,37881,Y,vm32
2025.05.19_10.41.30,-90.154838,29.959957,5G,5G NSA,-87,-11,21.0,4,Y,vm32
2025.05.19_10.41.30,-90.154695,29.959998,5G,5G NSA,-87,-11,21.0,4,Y,vm32
2025.05.19_10.41.31,-90.154695,29.959998,5G,5G NSA,-89,-11,17.0,5,Y,vm32
2025.05.19_10.41.31,-90.154552,29.960045,5G,5G NSA,-89,-11,17.0,5,Y,vm32
2025.05.19_10.41.32,-90.154552,29.960045,5G,5G NSA,-89,-11,17.0,32808,Y,vm32
2025.05.19_10.41.32,-90.154421,29.960075,5G,5G NSA,-89,-11,17.0,32808,Y,vm32
2025.05.19_10.41.33,-90.154275,29.960101,5G,5G NSA,-89,-11,17.0,6796,Y,vm32
2025.05.19_10.41.33,-90.154275,29.960101,5G,5G NSA,-89,-11,17.0,6796,Y,vm32
2025.05.19_10.41.34,-90.154139,29.960133,5G,5G NSA,-89,-11,17.0,2,Y,vm32
2025.05.19_10.41.34,-90.154139,29.960133,5G,5G NSA,-89,-11,17.0,2,Y,vm32
2025.05.19_10.41.35,-90.153993,29.96017,5G,5G NSA,-89,-11,17.0,27545,Y,vm32
2025.05.19_10.41.35,-90.153993,29.96017,5G,5G NSA,-88,-11,22.0,27545,Y,vm32
2025.05.19_10.41.36,-90.153845,29.960204,5G,5G NSA,-88,-11,22.0,7331,Y,vm32
2025.05.19_10.41.36,-90.153845,29.960204,5G,5G NSA,-88,-11,22.0,7331,Y,vm32
2025.05.19_10.41.37,-90.153693,29.960237,5G,5G NSA,-88,-11,22.0,12,Y,vm32
2025.05.19_10.41.37,-90.153693,29.960237,5G,5G NSA,-88,-11,22.0,12,Y,vm32
2025.05.19_10.41.38,-90.153535,29.96028,5G,5G NSA,-88,-11,22.0,770,Y,vm32
2025.05.19_10.41.38,-90.153535,29.96028,5G,5G NSA,-88,-11,22.0,770,Y,vm32
2025.05.19_10.41.39,-90.153399,29.960313,5G,5G NSA,-88,-11,22.0,41107,Y,vm32
2025.05.19_10.41.39,-90.153399,29.960313,5G,5G NSA,-87,-11,25.0,41107,Y,vm32
2025.05.19_10.41.40,-90.153249,29.960349,5G,5G NSA,-87,-11,25.0,4,Y,vm32
2025.05.19_10.41.40,-90.153249,29.960349,5G,5G NSA,-87,-11,25.0,4,Y,vm32
2025.05.19_10.41.41,-90.153106,29.960389,5G,5G NSA,-87,-11,25.0,6,Y,vm32
2025.05.19_10.41.41,-90.153106,29.960389,5G,5G NSA,-87,-11,25.0,6,Y,vm32
2025.05.19_10.41.42,-90.15295,29.960417,5G,5G NSA,-87,-11,25.0,5,Y,vm32
2025.05.19_10.41.42,-90.15295,29.960417,5G,5G NSA,-87,-11,25.0,5,Y,vm32
2025.05.19_10.41.43,-90.152801,29.96044,5G,5G NSA,-87,-11,25.0,31031,Y,vm32
2025.05.19_10.41.43,-90.152801,29.96044,5G,5G NSA,-82,-11,26.0,31031,Y,vm32
2025.05.19_10.41.44,-90.152646,29.960459,5G,5G NSA,-82,-11,26.0,6,Y,vm32
2025.05.19_10.41.44,-90.152646,29.960459,5G,5G NSA,-82,-11,26.0,6,Y,vm32
2025.05.19_10.41.45,-90.152494,29.96048,5G,5G NSA,-82,-11,26.0,40507,Y,vm32
2025.05.19_10.41.45,-90.152494,29.96048,5G,5G NSA,-82,-11,26.0,40507,Y,vm32
2025.05.19_10.41.46,-90.152336,29.960493,5G,5G NSA,-82,-11,26.0,4,Y,vm32
2025.05.19_10.41.46,-90.152336,29.960493,5G,5G NSA,-82,-11,26.0,4,Y,vm32
2025.05.19_10.41.47,-90.152176,29.960509,5G,5G NSA,-82,-11,26.0,1,Y,vm32
2025.05.19_10.41.47,-90.152176,29.960509,5G,5G NSA,-82,-11,26.0,1,Y,vm32
2025.05.19_10.41.48,-90.152015,29.960518,5G,5G NSA,-82,-11,26.0,6,Y,vm32
2025.05.19_10.41.48,-90.152015,29.960518,5G,5G NSA,-77,-11,29.0,6,Y,vm32
2025.05.19_10.41.49,-90.151857,29.960521,5G,5G NSA,-77,-11,29.0,36030,Y,vm32
2025.05.19_10.41.49,-90.151857,29.960521,5G,5G NSA,-77,-11,29.0,36030,Y,vm32
2025.05.19_10.41.50,-90.151701,29.960522,5G,5G NSA,-77,-11,29.0,3,Y,vm32
2025.05.19_10.41.50,-90.151701,29.960522,5G,5G NSA,-77,-11,29.0,3,Y,vm32
2025.05.19_10.41.51,-90.151543,29.96052,5G,5G NSA,-77,-11,29.0,2,Y,vm32
2025.05.19_10.41.51,-90.151543,29.96052,5G,5G NSA,-77,-11,29.0,2,Y,vm32
2025.05.19_10.41.52,-90.151389,29.960509,5G,5G NSA,-77,-11,29.0,2,Y,vm32
2025.05.19_10.41.52,-90.151389,29.960509,5G,5G NSA,-77,-11,29.0,24439,Y,vm32
2025.05.19_10.41.53,-90.151237,29.960492,5G,5G NSA,-77,-11,29.0,24439,Y,vm32
2025.05.19_10.41.53,-90.151237,29.960492,5G,5G NSA,-77,-11,29.0,7721,Y,vm32
2025.05.19_10.41.54,-90.151084,29.960474,5G,5G NSA,-77,-11,29.0,7721,Y,vm32
2025.05.19_10.41.54,-90.151084,29.960474,5G,5G NSA,-77,-11,29.0,1,Y,vm32
2025.05.19_10.41.55,-90.150931,29.960454,5G,5G NSA,-77,-11,29.0,1,Y,vm32
2025.05.19_10.41.55,-90.150931,29.960454,5G,5G NSA,-77,-11,29.0,874,Y,vm32
2025.05.19_10.41.56,-90.150782,29.960431,5G,5G NSA,-77,-11,29.0,874,Y,vm32
2025.05.19_10.41.56,-90.150782,29.960431,5G,5G NSA,-77,-11,29.0,48042,Y,vm32
2025.05.19_10.41.57,-90.150631,29.960413,5G,5G NSA,-77,-11,29.0,48042,Y,vm32
2025.05.19_10.41.57,-90.150631,29.960413,5G,5G NSA,-77,-11,29.0,1,Y,vm32
2025.05.19_10.41.58,-90.150481,29.960388,5G,5G NSA,-77,-11,29.0,1,Y,vm32
2025.05.19_10.41.58,-90.150481,29.960388,5G,5G NSA,-77,-11,29.0,214,Y,vm32
2025.05.19_10.41.59,-90.150331,29.96036,5G,5G NSA,-77,-11,29.0,214,Y,vm32
2025.05.19_10.41.59,-90.150331,29.96036,5G,5G NSA,-77,-11,29.0,35819,Y,vm32
2025.05.19_10.42.00,-90.150178,29.960339,5G,5G NSA,-77,-11,29.0,35819,Y,vm32
2025.05.19_10.42.00,-90.150178,29.960339,5G,5G NSA,-77,-11,29.0,3,Y,vm32
2025.05.19_10.42.01,-90.150026,29.960319,5G,5G NSA,-77,-11,29.0,3,Y,vm32
2025.05.19_10.42.01,-90.150026,29.960319,5G,5G NSA,-77,-11,29.0,3,Y,vm32
2025.05.19_10.42.02,-90.149872,29.960303,5G,5G NSA,-77,-11,29.0,3,Y,vm32
2025.05.19_10.42.02,-90.149872,29.960303,5G,5G NSA,-77,-11,29.0,38064,Y,vm32
2025.05.19_10.42.03,-90.149721,29.960285,5G,5G NSA,-77,-11,29.0,38064,Y,vm32
2025.05.19_10.42.03,-90.149721,29.960285,5G,5G NSA,-77,-11,29.0,5,Y,vm32
2025.05.19_10.42.04,-90.14957,29.960265,5G,5G NSA,-77,-11,29.0,5,Y,vm32
2025.05.19_10.42.04,-90.14957,29.960265,5G,5G NSA,-77,-11,29.0,2,Y,vm32
2025.05.19_10.42.05,-90.149427,29.960255,5G,5G NSA,-77,-11,29.0,2,Y,vm32
2025.05.19_10.42.05,-90.149427,29.960255,5G,5G NSA,-77,-11,29.0,36025,Y,vm32
2025.05.19_10.42.06,-90.14928,29.960243,5G,5G NSA,-77,-11,29.0,36025,Y,vm32
2025.05.19_10.42.06,-90.14928,29.960243,5G,5G NSA,-80,-11,29.0,4,Y,vm32
2025.05.19_10.42.07,-90.149145,29.960218,5G,5G NSA,-80,-11,29.0,4,Y,vm32
2025.05.19_10.42.07,-90.149145,29.960218,5G,5G NSA,-80,-11,29.0,2,Y,vm32
2025.05.19_10.42.08,-90.149018,29.960212,5G,5G NSA,-80,-11,29.0,2,Y,vm32
2025.05.19_10.42.08,-90.149018,29.960212,5G,5G NSA,-80,-11,29.0,38252,Y,vm32
2025.05.19_10.42.09,-90.148886,29.9602,5G,5G NSA,-80,-11,29.0,38252,Y,vm32
2025.05.19_10.42.09,-90.148886,29.9602,5G,5G NSA,-83,-11,25.0,5052,Y,vm32
2025.05.19_10.42.10,-90.148743,29.960179,5G,5G NSA,-83,-11,25.0,5052,Y,vm32
2025.05.19_10.42.10,-90.148743,29.960179,5G,5G NSA,-83,-11,25.0,55,Y,vm32
2025.05.19_10.42.11,-90.148617,29.960172,5G,5G NSA,-83,-11,25.0,55,Y,vm32
2025.05.19_10.42.11,-90.148617,29.960172,5G,5G NSA,-83,-11,25.0,32069,Y,vm32
2025.05.19_10.42.12,-90.148471,29.960162,5G,5G NSA,-83,-11,25.0,32069,Y,vm32
2025.05.19_10.42.13,-90.148471,29.960162,5G,5G NSA,-85,-11,23.0,63,Y,vm32
2025.05.19_10.42.13,-90.148321,29.960148,5G,5G NSA,-85,-11,23.0,63,Y,vm32
2025.05.19_10.42.13,-90.148321,29.960148,5G,5G NSA,-85,-11,23.0,175,Y,vm32
2025.05.19_10.42.14,-90.148168,29.960134,5G,5G NSA,-85,-11,23.0,175,Y,vm32
2025.05.19_10.42.14,-90.148168,29.960134,5G,5G NSA,-85,-11,23.0,4891,Y,vm32
2025.05.19_10.42.15,-90.148015,29.960113,5G,5G NSA,-85,-11,23.0,4891,Y,vm32
2025.05.19_10.42.15,-90.148015,29.960113,5G,5G NSA,-86,-11,26.0,31187,Y,vm32
2025.05.19_10.42.16,-90.147865,29.960094,5G,5G NSA,-86,-11,26.0,31187,Y,vm32
2025.05.19_10.42.17,-90.147865,29.960094,5G,5G NSA,-86,-11,26.0,11,Y,vm32
2025.05.19_10.42.17,-90.147716,29.960063,5G,5G NSA,-86,-11,26.0,11,Y,vm32
2025.05.19_10.42.18,-90.147716,29.960063,5G,5G NSA,-86,-11,26.0,252,Y,vm32
2025.05.19_10.42.18,-90.147568,29.960024,5G,5G NSA,-86,-11,26.0,252,Y,vm32
2025.05.19_10.42.19,-90.147568,29.960024,5G,5G NSA,-88,-11,25.0,7,Y,vm32
2025.05.19_10.42.19,-90.147414,29.959979,5G,5G NSA,-88,-11,25.0,7,Y,vm32
2025.05.19_10.42.20,-90.147414,29.959979,5G,5G NSA,-88,-11,25.0,46980,Y,vm32
2025.05.19_10.42.20,-90.14727,29.95992,5G,5G NSA,-88,-11,25.0,46980,Y,vm32
2025.05.19_10.42.21,-90.14727,29.95992,5G,5G NSA,-88,-11,25.0,210,Y,vm32
2025.05.19_10.42.21,-90.147126,29.95986,5G,5G NSA,-88,-11,25.0,210,Y,vm32
2025.05.19_10.42.22,-90.147126,29.95986,5G,5G NSA,-86,-11,24.0,454,Y,vm32
2025.05.19_10.42.22,-90.146984,29.959796,5G,5G NSA,-86,-11,24.0,454,Y,vm32
2025.05.19_10.42.23,-90.146984,29.959796,5G,5G NSA,-86,-11,24.0,156,Y,vm32
2025.05.19_10.42.23,-90.146829,29.959732,5G,5G NSA,-86,-11,24.0,156,Y,vm32
2025.05.19_10.42.24,-90.146829,29.959732,5G,5G NSA,-86,-11,24.0,48,Y,vm32
2025.05.19_10.42.24,-90.14668,29.95967,5G,5G NSA,-86,-11,24.0,48,Y,vm32
2025.05.19_10.42.25,-90.146533,29.959605,5G,5G NSA,-91,-11,20.0,20760,Y,vm32
2025.05.19_10.42.25,-90.146533,29.959605,5G,5G NSA,-91,-11,20.0,20760,Y,vm32
2025.05.19_10.42.26,-90.146533,29.959605,5G,5G NSA,-91,-11,20.0,16457,Y,vm32
2025.05.19_10.42.26,-90.146385,29.959538,5G,5G NSA,-91,-11,20.0,16457,Y,vm32
2025.05.19_10.42.27,-90.146385,29.959538,5G,5G NSA,-97,-11,16.0,40,Y,vm32
2025.05.19_10.42.27,-90.146236,29.959473,5G,5G NSA,-97,-11,16.0,40,Y,vm32
2025.05.19_10.42.28,-90.146082,29.959407,5G,5G NSA,-97,-11,16.0,43,Y,vm32
2025.05.19_10.42.29,-90.146082,29.959407,5G,5G NSA,-97,-11,16.0,21,Y,vm32
2025.05.19_10.42.29,-90.146082,29.959407,5G,5G NSA,-97,-11,16.0,21,Y,vm32
2025.05.19_10.42.30,-90.145924,29.959345,5G,5G NSA,-97,-11,16.0,21,Y,vm32
2025.05.19_10.42.30,-90.145761,29.959276,5G,5G NSA,-97,-11,16.0,7,Y,vm32
2025.05.19_10.42.31,-90.145761,29.959276,5G,5G NSA,-101,-11,12.0,10745,Y,vm32
2025.05.19_10.42.31,-90.145599,29.95922,5G,5G NSA,-101,-11,12.0,10745,Y,vm32
2025.05.19_10.42.32,-90.145599,29.95922,5G,5G NSA,-101,-11,12.0,17676,Y,vm32
2025.05.19_10.42.32,-90.145447,29.95916,5G,5G NSA,-101,-11,12.0,17676,Y,vm32
2025.05.19_10.42.32,-90.145447,29.95916,5G,5G NSA,-101,-11,12.0,17676,Y,vm32
2025.05.19_10.42.33,-90.145307,29.959098,5G,5G NSA,-101,-11,12.0,8737,Y,vm32
2025.05.19_10.42.34,-90.145162,29.959028,5G,5G NSA,-101,-11,12.0,8737,Y,vm32
2025.05.19_10.42.35,-90.145162,29.959028,5G,5G NSA,-101,-11,12.0,27362,Y,vm32
2025.05.19_10.42.35,-90.145013,29.958962,5G,5G NSA,-101,-11,12.0,27362,Y,vm32
2025.05.19_10.42.36,-90.144862,29.9589,5G,5G NSA,-101,-11,12.0,27362,Y,vm32
2025.05.19_10.42.37,-90.144862,29.9589,5G,5G NSA,-101,-11,12.0,12,Y,vm32
2025.05.19_10.42.37,-90.144717,29.958835,5G,5G NSA,-101,-11,12.0,12,Y,vm32
2025.05.19_10.42.38,-90.144717,29.958835,5G,5G NSA,-101,-11,12.0,7,Y,vm32
2025.05.19_10.42.38,-90.144566,29.958774,5G,5G NSA,-101,-11,12.0,7,Y,vm32
2025.05.19_10.42.39,-90.144566,29.958774,5G,5G NSA,-101,-11,12.0,7,Y,vm32
2025.05.19_10.42.39,-90.144566,29.958774,5G,5G NSA,-101,-11,12.0,63,Y,vm32
2025.05.19_10.42.39,-90.144413,29.958717,5G,5G NSA,-101,-11,12.0,63,Y,vm32
2025.05.19_10.42.40,-90.144413,29.958717,5G,5G NSA,-101,-11,12.0,23289,Y,vm32
2025.05.19_10.42.40,-90.144259,29.958659,5G,5G NSA,-101,-11,12.0,23289,Y,vm32
2025.05.19_10.42.41,-90.144259,29.958659,5G,5G NSA,-101,-11,12.0,24178,Y,vm32
2025.05.19_10.42.41,-90.144107,29.958613,5G,5G NSA,-101,-11,12.0,24178,Y,vm32
2025.05.19_10.42.42,-90.143937,29.958553,5G,5G NSA,-101,-11,12.0,39014,Y,vm32
2025.05.19_10.42.42,-90.143937,29.958553,5G,5G NSA,-101,-11,12.0,39014,Y,vm32
2025.05.19_10.42.43,-90.143937,29.958553,5G,5G NSA,-101,-11,12.0,13671,Y,vm32
2025.05.19_10.42.43,-90.143784,29.958509,5G,5G NSA,-101,-11,12.0,13671,Y,vm32
2025.05.19_10.42.44,-90.143784,29.958509,5G,5G NSA,-101,-11,12.0,65,Y,vm32
2025.05.19_10.42.44,-90.143623,29.958461,5G,5G NSA,-101,-11,12.0,65,Y,vm32
2025.05.19_10.42.45,-90.143623,29.958461,5G,5G NSA,-101,-11,12.0,12,Y,vm32
2025.05.19_10.42.45,-90.143465,29.958408,5G,5G NSA,-101,-11,12.0,12,Y,vm32
2025.05.19_10.42.46,-90.143465,29.958408,5G,5G NSA,-109,-14,5.0,838,Y,vm32
2025.05.19_10.42.46,-90.143308,29.958357,5G,5G NSA,-109,-14,5.0,838,Y,vm32
2025.05.19_10.42.47,-90.143308,29.958357,5G,5G NSA,-109,-14,5.0,25906,Y,vm32
2025.05.19_10.42.47,-90.143139,29.958307,5G,5G NSA,-109,-14,5.0,25906,Y,vm32
2025.05.19_10.42.48,-90.143139,29.958307,5G,5G NSA,-109,-14,5.0,7,Y,vm32
2025.05.19_10.42.48,-90.142975,29.958256,5G,5G NSA,-109,-14,5.0,7,Y,vm32
2025.05.19_10.42.49,-90.142975,29.958256,5G,5G NSA,-108,-14,4.0,3,Y,vm32
2025.05.19_10.42.49,-90.142805,29.958208,5G,5G NSA,-108,-14,4.0,3,Y,vm32
2025.05.19_10.42.50,-90.142805,29.958208,5G,5G NSA,-108,-14,4.0,2968,Y,vm32
2025.05.19_10.42.50,-90.142642,29.958153,5G,5G NSA,-108,-14,4.0,2968,Y,vm32
2025.05.19_10.42.51,-90.142642,29.958153,5G,5G NSA,-108,-14,4.0,26366,Y,vm32
2025.05.19_10.42.51,-90.142474,29.958101,5G,5G NSA,-108,-14,4.0,26366,Y,vm32
2025.05.19_10.42.52,-90.142474,29.958101,5G,5G NSA,-106,-13,6.0,4,Y,vm32
2025.05.19_10.42.52,-90.142305,29.958053,5G,5G NSA,-106,-13,6.0,4,Y,vm32
2025.05.19_10.42.53,-90.142305,29.958053,5G,5G NSA,-106,-13,6.0,6,Y,vm32
2025.05.19_10.42.53,-90.142143,29.957999,5G,5G NSA,-106,-13,6.0,6,Y,vm32
2025.05.19_10.42.54,-90.142143,29.957999,5G,5G NSA,-106,-13,6.0,3,Y,vm32
2025.05.19_10.42.54,-90.141988,29.957945,5G,5G NSA,-106,-13,6.0,3,Y,vm32
2025.05.19_10.42.55,-90.141988,29.957945,5G,5G NSA,-103,-13,7.0,4,Y,vm32
2025.05.19_10.42.55,-90.141823,29.957895,5G,5G NSA,-103,-13,7.0,4,Y,vm32
2025.05.19_10.42.56,-90.141823,29.957895,5G,5G NSA,-103,-13,7.0,4,Y,vm32
2025.05.19_10.42.56,-90.141664,29.957844,5G,5G NSA,-103,-13,7.0,4,Y,vm32
2025.05.19_10.42.57,-90.141664,29.957844,5G,5G NSA,-103,-13,7.0,4,Y,vm32
2025.05.19_10.42.57,-90.1415,29.957796,5G,5G NSA,-103,-13,7.0,4,Y,vm32
2025.05.19_10.42.58,-90.1415,29.957796,5G,5G NSA,-103,-13,7.0,27968,Y,vm32
2025.05.19_10.42.58,-90.141334,29.957745,5G,5G NSA,-103,-13,7.0,27968,Y,vm32
2025.05.19_10.42.59,-90.141334,29.957745,5G,5G NSA,-103,-13,7.0,6,Y,vm32
2025.05.19_10.42.59,-90.141173,29.957693,5G,5G NSA,-103,-13,7.0,6,Y,vm32
2025.05.19_10.43.00,-90.141173,29.957693,5G,5G NSA,-103,-13,7.0,2620,Y,vm32
2025.05.19_10.43.00,-90.14101,29.957643,5G,5G NSA,-103,-13,7.0,2620,Y,vm32
2025.05.19_10.43.01,-90.14101,29.957643,5G,5G NSA,-103,-13,7.0,2160,Y,vm32
2025.05.19_10.43.01,-90.140855,29.957587,5G,5G NSA,-103,-13,7.0,2160,Y,vm32
2025.05.19_10.43.02,-90.140855,29.957587,5G,5G NSA,-103,-13,7.0,3,Y,vm32
2025.05.19_10.43.02,-90.140698,29.957528,5G,5G NSA,-103,-13,7.0,3,Y,vm32
2025.05.19_10.43.03,-90.140698,29.957528,5G,5G NSA,-103,-13,7.0,4,Y,vm32
2025.05.19_10.43.03,-90.140549,29.957464,5G,5G NSA,-103,-13,7.0,4,Y,vm32
2025.05.19_10.43.04,-90.140549,29.957464,5G,5G NSA,-103,-13,7.0,4,Y,vm32
2025.05.19_10.43.04,-90.140402,29.957398,5G,5G NSA,-103,-13,7.0,4,Y,vm32
